#host_mono_ns,seq,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
572524811758,1970,-0.350712538,0.252058059,-0.761569977,-0.183128044,0.0553401075,0.0137917567,0.981433392
572541447175,1988,-0.35063076,0.252734721,-0.760866165,-0.183293,0.0548578538,0.0134429922,0.981434464
572558145560,2004,-0.350583017,0.253921717,-0.760510027,-0.181986779,0.0543747172,0.0122175869,0.981720448
572574802227,2021,-0.350501031,0.255285293,-0.760256827,-0.179632828,0.0540033914,0.0107190497,0.982191861
572591465612,2037,-0.350341976,0.256607592,-0.760004461,-0.178014264,0.0537847094,0.00994452927,0.982506633
572608153790,2054,-0.350103259,0.258102298,-0.759712577,-0.177048907,0.0537961535,0.0100972801,0.98267889
572624781289,2071,-0.349835336,0.25935021,-0.759315014,-0.176224738,0.0537702367,0.0109960148,0.982818723
572641542852,2087,-0.349577546,0.260401189,-0.758967876,-0.175409883,0.0535673313,0.0119920531,0.982963979
572658209883,2103,-0.349289894,0.261349857,-0.758582115,-0.174672067,0.0532239899,0.0129569238,0.983101726
572674779154,2120,-0.349008322,0.262354374,-0.758229673,-0.174408272,0.0529235154,0.0139337415,0.983151436
572691448425,2137,-0.348725826,0.263262123,-0.757855237,-0.175060943,0.0530292764,0.0150626376,0.983013093
572708125456,2153,-0.348426431,0.263884485,-0.757333457,-0.176452026,0.0534491055,0.0165164452,0.982718229
572724930092,2170,-0.348150283,0.264474541,-0.756750166,-0.178472444,0.0540215559,0.0182869937,0.982290626
572741561967,2187,-0.347911894,0.264935553,-0.75612694,-0.180430382,0.0546950288,0.0198320691,0.981865644
572758110977,2203,-0.347690016,0.265340716,-0.75570941,-0.182014227,0.0552794971,0.0211162902,0.981513679
572774781498,2219,-0.347496331,0.26574707,-0.755291343,-0.183668748,0.0559549369,0.0221724063,0.981143832
572791509154,2237,-0.3472929,0.266220927,-0.754742324,-0.185806587,0.0568717048,0.0231148489,0.980666757
572808281342,2253,-0.347125411,0.26662758,-0.754250884,-0.187703937,0.0575919561,0.0239807591,0.980242491
572824832748,2269,-0.34699434,0.267008752,-0.753670454,-0.18945083,0.0581683591,0.0248220339,0.979851425
572841442383,2286,-0.346829325,0.267580003,-0.753199875,-0.19141838,0.0590765737,0.025556542,0.979395628
572858148321,2302,-0.346689373,0.268115401,-0.752672136,-0.193223149,0.0602117702,0.0261728261,0.978955746
572874776654,2319,-0.34654665,0.268601418,-0.752067327,-0.195054695,0.0616437607,0.0266287271,0.978491008
572891454727,2336,-0.346454203,0.269063115,-0.751426876,-0.197035819,0.0632514134,0.0268557053,0.977985144
572908112123,2352,-0.34642759,0.269484699,-0.750715256,-0.199402139,0.0647435188,0.0271027926,0.977400959
572924788008,2368,-0.346367359,0.269925088,-0.750023127,-0.202347055,0.0661563203,0.0276482794,0.976685584
572941446550,2385,-0.346285492,0.270360887,-0.749161303,-0.205459714,0.0672807768,0.0285902955,0.975931466
572958114466,2402,-0.346132398,0.270818681,-0.748377502,-0.207940564,0.0679758564,0.0292281918,0.975338757
572974783581,2418,-0.345968753,0.271320581,-0.747713804,-0.20962958,0.0684840083,0.0294439904,0.974935114
